============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 3572  1 .4917122E+07   2540164E-02 -.1153E+02 -.2449E+02   .9999927  .0020137 -.0032521
T 3573  1 .4921530E+07   2540229E-02  .3648E+02 -.6022E+02   .9999359  .0050496 -.0101343
T 3574  1 .4922273E+07   2540105E-02 -.1031E+03 -.3408E+02   .9999313 -.0027945 -.0113866
T 3575  1 .4910143E+07   2540252E-02  .3356E+03  .4735E+03   .9977086  .0267607  .0621402
T 3576  1 .4940989E+07   2540137E-02 -.3879E+02  .4275E+02   .9999214 -.0029385  .0121850
T 3577  1 .4919871E+07   2540089E-02  .1975E+03 -.8904E+02   .9998243  .0156262 -.0103579
T 3578  1 .4910064E+07   2540235E-02  .8940E+02  .3132E+02   .9998997  .0140391  .0018502
T 3579  1 .4913772E+07   2540262E-02  .1385E+03 -.2422E+02   .9999709  .0076261 -.0001201
T 3580  1 .4923782E+07   2540151E-02 -.2365E+02 -.7680E+02   .9998293 -.0064255 -.0173213
T 3581  1 .4930887E+07   2540249E-02 -.2840E+02 -.9063E+02   .9998787  .0097773 -.0121200
T 3582  1 .4896004E+07   2540180E-02  .4871E+02  .1217E+03   .9999626  .0074107  .0044620
T 3583  1 .4920717E+07   2540031E-02 -.1852E+03 -.2136E+03   .9999047 -.0124435 -.0059855
T 3584  1 .4909284E+07   2540209E-02  .7996E+02  .2864E+03   .9996317  .0079955  .0259342
T 3585  1 .4930398E+07   2540148E-02  .1688E+03 -.3405E+00   .9998225  .0170763 -.0079662
T 3586  1 .4910172E+07   2540184E-02 -.1035E+03  .5640E+02   .9999632 -.0084483  .0014618
T 3587  1 .4936102E+07   2540040E-02  .3796E+02  .1395E+03   .9998769 -.0008102  .0156669
T 3588  1 .4917586E+07   2540255E-02  .8178E+02  .3234E+03   .9997432  .0099543  .0203582
T 3589  1 .4908436E+07   2540133E-02 -.9843E+02  .2919E+01   .9999324 -.0115765  .0010418
T 3590  1 .4921079E+07   2540005E-02 -.7687E+02  .1870E+03   .9998811  .0023153  .0152457
T 3591  1 .4923275E+07   2540164E-02 -.5784E+02 -.5709E+02   .9987785 -.0253171 -.0424320
T 3592  1 .4932454E+07   2540250E-02  .3101E+02  .9729E+02   .9997866  .0046414  .0201275
T 3593  1 .4923421E+07   2540228E-02  .5535E+02  .7479E+02   .9993761  .0338824  .0099664
T 3594  1 .4909243E+07   2540212E-02  .7559E+02  .9352E+02   .9999249  .0065839  .0103359
T 3595  1 .4912493E+07   2540202E-02 -.3064E+02  .2680E+02   .9999967  .0014354  .0021353
T 3596  1 .4945755E+07   2540062E-02  .1008E+03  .1646E+02   .9999226  .0123397 -.0015731
T 3597  1 .4924181E+07   2540197E-02  .4063E+02 -.3308E+02   .9998467  .0163849 -.0061789
T 3598  1 .4912576E+07   2540081E-02  .2037E+03  .1150E+03   .9995973  .0257374  .0119483
T 3599  1 .4939212E+07   2540170E-02 -.1701E+02 -.1555E+02   .9999925 -.0037135 -.0011091
T 3600  1 .4919101E+07   2540232E-02  .1382E+03 -.1191E+02   .9999572  .0082401 -.0042121
T 3601  1 .4905210E+07   2540176E-02 -.1346E+03 -.1122E+03   .9999419 -.0099802 -.0040784
T 3602  1 .4900938E+07   2540097E-02 -.6415E+02 -.2228E+03   .9999481 -.0042110 -.0092774
T 3603  1 .4920417E+07   2540015E-02  .2744E+02  .1291E+03   .9999535  .0001102  .0096459
T 3604  1 .4922426E+07   2540174E-02 -.1151E+03 -.2004E+03   .9998508 -.0051355 -.0164906
T 3605  1 .4929077E+07   2540253E-02  .1206E+03 -.7907E+02   .9999381  .0079390 -.0077901
T 3606  1 .4929094E+07   2540241E-02 -.1316E+03  .7284E+02   .9992173 -.0348182  .0187741
T 3607  1 .4913904E+07   2540030E-02  .5554E+02  .2530E+01   .9999818  .0055213 -.0024441
T 3608  1 .4911090E+07   2540216E-02 -.1589E+02 -.8978E+01   .9999977 -.0021177 -.0004065
T 3609  1 .4926730E+07   2540078E-02 -.4390E+03  .6502E+02   .9991970 -.0397880  .0047142
T 3610  1 .4911567E+07   2540048E-02 -.1791E+03  .2068E+01   .9999572 -.0047785  .0079193
T 3611  1 .4918289E+07   2540246E-02 -.3519E+01  .3677E+01   .9999974 -.0021166 -.0008572
T 3612  1 .4917446E+07   2540100E-02 -.4945E+02 -.6547E+02   .9998920 -.0104204 -.0103659
T 3613  1 .4933408E+07   2540016E-02 -.2179E+03  .2496E+03   .9982796 -.0585083  .0038258
T 3614  1 .4908347E+07   2540087E-02 -.1025E+03 -.5938E+02   .9999219 -.0122119  .0026704
T 3615  1 .4918091E+07   2540109E-02  .2693E+02  .5128E+02   .9999562  .0046228  .0081340
T 3616  1 .4923881E+07   2540242E-02 -.1274E+03  .1437E+03   .9999418 -.0085324  .0066015
T 3617  1 .4919609E+07   2540245E-02  .5484E+01 -.4529E+02   .9999103  .0082964 -.0105178
T 3618  1 .4918831E+07   2540154E-02  .3827E+02 -.2365E+02   .9998298  .0147817 -.0110419
T 3619  1 .4910193E+07   2540257E-02 -.5490E+02  .8169E+02   .9999590 -.0031784  .0084820
T 3620  1 .4933172E+07   2540245E-02  .4708E+02  .1042E+02   .9999883 -.0034852  .0033565
T 3621  1 .4932547E+07   2540035E-02  .5803E+03 -.1279E+04   .9812871  .0787764 -.1756983
T 3622  1 .4942540E+07   2540143E-02 -.1181E+02  .2121E+02   .9999986 -.0008887  .0013967
T 3623  1 .4941651E+07   2540250E-02  .8870E+01  .4796E+02   .9999723  .0031223  .0067618
T 3624  1 .4926417E+07   2540176E-02 -.7766E+02 -.1513E+03   .9999934  .0026774 -.0024621
T 3625  1 .4935105E+07   2540125E-02  .4893E+02 -.3758E+02   .9999284  .0093712  .0074411
T 3626  1 .4913326E+07   2540160E-02  .7933E+01  .1195E+03   .9998941 -.0010579  .0145162
T 3627  1 .4915599E+07   2540010E-02 -.2102E+03 -.6307E+03   .9942246 -.0252706 -.1043013
T 3628  1 .4919708E+07   2540259E-02  .1473E+03 -.6120E+02   .9998940  .0143933 -.0021897
T 3629  1 .4911385E+07   2540020E-02  .2370E+02 -.2588E+02   .9999760  .0065267  .0023443
T 3630  1 .4935617E+07   2540161E-02 -.1863E+03 -.6526E+02   .9998097 -.0176072 -.0084052
T 3631  1 .4927026E+07   2540156E-02  .1053E+03  .5974E+02   .9998568  .0168515 -.0015433
T 3632  1 .4918983E+07   2540011E-02 -.5751E+01  .4784E+02   .9999780 -.0010446  .0065483
T 3633  1 .4928256E+07   2540251E-02 -.5597E+02 -.3080E+02   .9999866 -.0050141 -.0012528
T 3634  1 .4917841E+07   2540191E-02 -.3143E+02 -.1642E+02   .9999915 -.0023895  .0033705
T 3635  1 .4927087E+07   2540207E-02 -.6043E+02 -.6586E+02   .9999622 -.0045512 -.0074023
T 3636  1 .4913710E+07   2540020E-02 -.5220E+02  .1843E+02   .9999768 -.0066657  .0013998
T 3637  1 .4936016E+07   2540078E-02  .2383E+02 -.5040E+00   .9999891  .0046214 -.0006680
T 3638  1 .4924821E+07   2540109E-02  .1129E+01 -.5486E+02   .9999696 -.0045046 -.0063699
T 3639  1 .4919577E+07   2540219E-02 -.2501E+03  .1500E+03   .9993588 -.0303302  .0190268
T 3640  1 .4910658E+07   2540158E-02  .1229E+03 -.1234E+03   .9988397  .0353158 -.0327422
T 3641  1 .4905666E+07   2540002E-02  .5628E+02  .1921E+02   .9998040  .0195700 -.0029982
T 3642  1 .4929157E+07   2540060E-02 -.4408E+02 -.3657E+03   .9991959 -.0083164 -.0392235
T 3643  1 .4933471E+07   2540206E-02  .5388E+02  .8475E+01   .9999666  .0079606  .0018748
T 3644  1 .4937623E+07   2540252E-02 -.2246E+02  .4181E+01   .9999582 -.0091154  .0006944
T 3645  1 .4931649E+07   2540051E-02 -.2171E+03 -.2393E+03   .9980983 -.0397325 -.0471291
T 3646  1 .4927991E+07   2540107E-02  .1627E+03  .3200E+02   .9998750  .0140058  .0073344
T 3647  1 .4918824E+07   2540182E-02  .7003E+02 -.3487E+00   .9999779  .0065467 -.0011646
T 3648  1 .4940687E+07   2540043E-02  .3921E+01  .1848E+03   .9999319 -.0010160  .0116258
T 3649  1 .4933195E+07   2540249E-02 -.6589E+02 -.5339E+02   .9999560 -.0044616 -.0082566
T 3650  1 .4936360E+07   2540095E-02 -.6525E+02  .1172E+03   .9999157  .0128042 -.0021475
T 3651  1 .4916702E+07   2540129E-02 -.2756E+02  .1862E+03   .9998338  .0055474  .0173683
T 3652  1 .4938272E+07   2540158E-02  .4280E+03 -.2368E+02   .9996162  .0273373 -.0044761
T 3653  1 .4904819E+07   2540085E-02 -.9021E+02 -.2349E+02   .9998897 -.0116041 -.0092681
T 3654  1 .4923316E+07   2540246E-02 -.1296E+03 -.1389E+03   .9997897 -.0143766 -.0146261
T 3655  1 .4923264E+07   2540191E-02 -.1148E+02 -.2821E+02   .9999161 -.0091337 -.0091886
T 3656  1 .4933556E+07   2540217E-02  .7979E+02 -.2380E+02   .9998943  .0144156  .0018671
T 3657  1 .4933752E+07   2540109E-02  .1604E+02  .1476E+02   .9999970  .0023908 -.0005256
T 3658  1 .4928823E+07   2540015E-02 -.6251E+03 -.1764E+03   .9976958 -.0658170 -.0164693
T 3659  1 .4923439E+07   2540167E-02 -.8166E+02 -.3782E+02   .9998352 -.0142546 -.0112394
T 3660  1 .4917653E+07   2540136E-02  .3707E+02  .5649E+02   .9999518  .0041575  .0088995
T 3661  1 .4910292E+07   2540009E-02 -.7825E+02 -.3947E+03   .9995131 -.0030617 -.0310519
T 3662  1 .4916663E+07   2540112E-02  .5593E+02 -.7132E+02   .9999643  .0056728 -.0062676
T 3663  1 .4894907E+07   2540264E-02  .6819E+02 -.4792E+02   .9999133  .0131642  .0002676
T 3664  1 .4933796E+07   2540153E-02  .5722E+02  .1018E+02   .9995864  .0163257  .0236749
T 3665  1 .4911486E+07   2540237E-02  .2368E+02  .2298E+01   .9999967  .0024627  .0007041
T 3666  1 .4926258E+07   2540207E-02 -.4916E+01 -.8370E+02   .9999002  .0127445 -.0060999
T 3667  1 .4912554E+07   2540230E-02  .5499E+02 -.6017E+02   .9999854 -.0004755 -.0053759
T 3668  1 .4924692E+07   2540115E-02  .3490E+03  .1426E+02   .9995483  .0249136  .0168109
T 3669  1 .4943641E+07   2540188E-02 -.7048E+03 -.6614E+03   .9945513 -.0774471 -.0697829
T 3670  1 .4919675E+07   2540090E-02  .8651E+02  .1915E+03   .9997105  .0116685  .0210440
T 3671  1 .4910508E+07   2540215E-02 -.2425E+02  .1296E+03   .9999756  .0064728  .0026309
T 3672  1 .4920055E+07   2540221E-02 -.1416E+02 -.1626E+02   .9999917 -.0035504 -.0020198
T 3673  1 .4942342E+07   2540236E-02  .9615E+02 -.1341E+03   .9999137  .0100229 -.0084913
T 3674  1 .4907563E+07   2540140E-02  .2502E+03  .3277E+03   .9995859  .0212460  .0194084
T 3675  1 .4920251E+07   2540004E-02  .6622E+02  .4873E+02   .9999123  .0099764  .0087120
T 3676  1 .4934313E+07   2540199E-02 -.4216E+02 -.1236E+02   .9999875  .0004292 -.0049764
T 3677  1 .4922377E+07   2540098E-02  .9181E+01 -.5833E+01   .9999963  .0014149 -.0023348
T 3678  1 .4935110E+07   2540257E-02  .6225E+02 -.2781E+02   .9999700  .0067703  .0037686
T 3679  1 .4910523E+07   2540087E-02 -.1499E+03 -.2780E+02   .9998678 -.0141964 -.0079243
T 3680  1 .4941258E+07   2540236E-02 -.2219E+02  .2732E+02   .9999641 -.0041647  .0073802
T 3681  1 .4926849E+07   2540090E-02  .8044E+02 -.1649E+02   .9999820  .0052334  .0029425
T 3682  1 .4923720E+07   2540093E-02  .2046E+03 -.1225E+03   .9992352  .0322213 -.0221524
T 3683  1 .4911385E+07   2540092E-02  .1045E+03  .9373E+01   .9998404  .0117605  .0134461
T 3684  1 .4928436E+07   2540055E-02  .1817E+02 -.3627E+02   .9999892  .0007979  .0045876
T 3685  1 .4910952E+07   2540259E-02 -.6732E+02  .1001E+02   .9998821 -.0097510  .0118640
T 3686  1 .4939272E+07   2540149E-02 -.7423E+01  .6721E+02   .9999835  .0028110  .0050111
T 3687  1 .4936792E+07   2540129E-02  .1637E+02 -.9891E+02   .9999253  .0007806 -.0121974
T 3688  1 .4937162E+07   2540050E-02 -.5103E+03  .1094E+02   .9974797 -.0698982  .0121874
T 3689  1 .4936154E+07   2540144E-02  .3076E+03 -.1991E+03   .9989073  .0430048 -.0182981
T 3690  1 .4918339E+07   2540027E-02  .1727E+02 -.3157E+02   .9999212 -.0007552 -.0125346
T 3691  1 .4939494E+07   2540165E-02 -.3115E+02  .8080E+01   .9999927 -.0013600  .0035716
T 3692  1 .4901609E+07   2540173E-02 -.1183E+03 -.2563E+03   .9998140 -.0085152 -.0173058
T 3693  1 .4903379E+07   2540199E-02 -.1005E+02 -.3169E+02   .9999915 -.0033141 -.0024485
T 3694  1 .4928837E+07   2540066E-02  .1131E+03 -.1562E+03   .9999216 -.0015966 -.0124158
T 3695  1 .4939001E+07   2540049E-02  .8381E+01 -.4116E+02   .9999724  .0037722 -.0063951
T 3696  1 .4912729E+07   2540009E-02  .2719E+01  .1312E+03   .9999915 -.0034327  .0022863
T 3697  1 .4920519E+07   2540152E-02  .8044E+01 -.1584E+02   .9999988 -.0013459 -.0008109
T 3698  1 .4926563E+07   2540061E-02 -.3814E+02 -.1139E+02   .9999569 -.0091216 -.0017241
T 3699  1 .4928436E+07   2540011E-02  .1594E+02  .9294E+02   .9999709  .0023793  .0072479
T 3700  1 .4934843E+07   2540086E-02 -.7968E+02  .2951E+02   .9999513 -.0084806 -.0050510
T 3701  1 .4913128E+07   2540131E-02 -.7722E+02  .1451E+03   .9996187  .0171049  .0216783
T 3702  1 .4922548E+07   2540001E-02  .2553E+03 -.7094E+03   .9984671  .0217963 -.0508765
T 3703  1 .4919943E+07   2540072E-02  .2527E+02  .2643E+03   .9978761  .0201156  .0619569
T 3704  1 .4918181E+07   2540078E-02 -.9704E+02 -.2675E+02   .9999309 -.0104279 -.0054244
T 3705  1 .4933860E+07   2540109E-02 -.1903E+03  .2072E+03   .9999110 -.0112983  .0070998
T 3706  1 .4912871E+07   2540195E-02 -.1191E+02 -.3342E+02   .9999840 -.0038689 -.0041234
T 3707  1 .4927577E+07   2540048E-02 -.1005E+03  .3233E+02   .9998525 -.0170477 -.0020873
T 3708  1 .4934381E+07   2540156E-02  .1486E+03 -.9649E+01   .9998138  .0192826 -.0006883
T 3709  1 .4915529E+07   2540227E-02 -.4084E+02  .8934E+01   .9999951 -.0008929  .0030102
T 3710  1 .4912325E+07   2540242E-02  .4554E+02 -.2368E+02   .9999861  .0052509 -.0004269
T 3711  1 .4906780E+07   2540082E-02 -.4896E+02  .1127E+03   .9999278 -.0118900  .0017518
T 3712  1 .4913282E+07   2540201E-02 -.3435E+02 -.2332E+03   .9999689 -.0027067 -.0074109
T 3713  1 .4927738E+07   2540115E-02 -.4012E+02  .8289E+02   .9998810 -.0066015  .0139445
T 3714  1 .4894628E+07   2540133E-02 -.4251E+02  .1356E+03   .9998703  .0043968  .0154912
T 3715  1 .4935959E+07   2540051E-02 -.1342E+02  .1280E+03   .9999785 -.0003338  .0065519
T 3716  1 .4918043E+07   2540239E-02 -.4046E+02 -.1769E+03   .9998000  .0155742 -.0125486
T 3717  1 .4947833E+07   2540252E-02 -.6757E+02 -.1915E+03   .9996888 -.0198702 -.0150835
T 3718  1 .4944575E+07   2540085E-02 -.3407E+02 -.1712E+01   .9999864 -.0029576  .0043043
T 3719  1 .4928889E+07   2540042E-02  .1802E+03 -.8249E+02   .9997412  .0224943  .0033865
T 3720  1 .4919058E+07   2540242E-02  .3700E+02 -.1073E+03   .9999828  .0054479 -.0021812
T 3721  1 .4910694E+07   2540173E-02  .2143E+02 -.5223E+02   .9999539  .0060479 -.0074579
T 3722  1 .4927990E+07   2540051E-02  .1183E+03  .7160E+02   .9995796  .0286885  .0041935
T 3723  1 .4937138E+07   2540241E-02  .2063E+03  .9119E+02   .9996430  .0250204  .0093758
T 3724  1 .4920811E+07   2540186E-02  .1149E+03 -.1198E+03   .9999211  .0096266 -.0080703
T 3725  1 .4900570E+07   2540238E-02 -.3692E+02  .4108E+02   .9999273 -.0059315  .0104958
T 3726  1 .4901550E+07   2540072E-02  .1912E+03  .3299E+02   .9996279  .0263840  .0069188
T 3727  1 .4941713E+07   2540127E-02  .7852E+02  .4647E+02   .9999859  .0028722  .0044626
T 3728  1 .4923568E+07   2540059E-02  .4586E+02 -.4149E+02   .9999855  .0012731 -.0052398
T 3729  1 .4924012E+07   2540248E-02  .1086E+04 -.7968E+03   .9924514  .0956753 -.0767230
T 3730  1 .4938964E+07   2540185E-02  .8614E+02  .8346E+02   .9999241  .0112524  .0050157
T 3731  1 .4946592E+07   2540115E-02 -.5543E+02 -.2632E+03   .9997308 -.0030436 -.0229995
T 3732  1 .4927675E+07   2540114E-02 -.1568E+02  .3857E+02   .9999979  .0015631  .0013602
T 3733  1 .4936464E+07   2540049E-02  .1510E+03  .3095E+02   .9996827  .0245174  .0057784
T 3734  1 .4932946E+07   2540078E-02  .1516E+02  .1684E+02   .9999755  .0061321  .0033656
T 3735  1 .4911677E+07   2540102E-02 -.2958E+02 -.4282E+02   .9999807  .0058805  .0020256
T 3736  1 .4908357E+07   2540252E-02  .6439E+02  .9521E+02   .9999921  .0029999  .0026024
T 3737  1 .4917839E+07   2540066E-02 -.6150E+02  .2427E+02   .9999970 -.0005402 -.0023767
T 3738  1 .4938849E+07   2540197E-02  .4349E+02  .5188E+02   .9999756  .0060107  .0035720
T 3739  1 .4918178E+07   2540216E-02  .3741E+02 -.3900E+01   .9997470  .0219604 -.0048607
T 3740  1 .4921136E+07   2540262E-02  .9362E+01  .8069E+02   .9998671  .0063375  .0150204
T 3741  1 .4915698E+07   2540014E-02 -.1983E+03 -.8382E+02   .9998431 -.0152117 -.0090815
T 3742  1 .4941431E+07   2540089E-02  .8233E+02 -.1303E+03   .9999680  .0042823 -.0067611
T 3743  1 .4912198E+07   2540258E-02 -.3018E+02  .2699E+02   .9999483 -.0050810  .0088027
T 3744  1 .4939029E+07   2540143E-02  .6238E+02  .1873E+02   .9999876  .0038223  .0032025
T 3745  1 .4906454E+07   2540209E-02  .2074E+02  .1723E+02   .9999890  .0046723  .0004073
T 3746  1 .4923734E+07   2540010E-02  .6974E+02  .1593E+03   .9998948  .0015217  .0144259
T 3747  1 .4916406E+07   2540170E-02 -.5485E+02 -.2773E+02   .9999756 -.0050129 -.0048702
T 3748  1 .4924393E+07   2540140E-02  .1743E+02 -.7802E+02   .9999752  .0020691 -.0067389
T 3749  1 .4910588E+07   2540213E-02 -.2416E+02  .1782E+02   .9999992  .0008478 -.0009679
T 3750  1 .4925708E+07   2540190E-02  .4713E+02 -.7418E+02   .9999180  .0064194 -.0110826
T 3751  1 .4942889E+07   2540075E-02 -.8807E+02 -.1410E+03   .9998889 -.0085038 -.0122434
T 3752  1 .4915338E+07   2540198E-02  .1136E+03  .8200E+02   .9999253  .0076683  .0095170
T 3753  1 .4902600E+07   2540048E-02  .2011E+02  .6216E+01   .9999961  .0025168  .0012303
T 3754  1 .4918233E+07   2540165E-02  .3073E+04  .2427E+04   .9747788  .1778341  .1348379
T 3755  1 .4923993E+07   2540017E-02 -.2006E+02 -.9052E+02   .9997422 -.0011544 -.0226773
T 3756  1 .4940976E+07   2540188E-02  .4221E+01 -.3809E+01   .9999823  .0018571  .0056527
T 3757  1 .4924445E+07   2540041E-02  .3171E+02 -.9524E+01   .9997124  .0198780 -.0134147
T 3758  1 .4926300E+07   2540048E-02  .6321E+02 -.1622E+02   .9999671  .0078017 -.0022289
T 3759  1 .4926465E+07   2540194E-02  .5708E+01 -.5016E+02   .9999867 -.0008881 -.0050898
T 3760  1 .4942445E+07   2540177E-02 -.6741E+02  .1664E+02   .9999668 -.0006183  .0081232
T 3761  1 .4924950E+07   2540215E-02  .7752E+02 -.1659E+03   .9999436  .0016566 -.0104951
T 3762  1 .4926115E+07   2540085E-02 -.2568E+02  .2126E+02   .9999451 -.0104393 -.0008749
T 3763  1 .4942200E+07   2540207E-02 -.3811E+02 -.1024E+03   .9999136 -.0057730 -.0118077
T 3764  1 .4924760E+07   2540003E-02 -.5704E+02 -.4702E+02   .9999916  .0006850  .0040325
T 3765  1 .4922287E+07   2540108E-02  .2004E+03  .1526E+03   .9998292  .0157734  .0096290
T 3766  1 .4935768E+07   2540010E-02 -.3976E+02  .1146E+03   .9999460 -.0026949  .0100339
T 3767  1 .4925995E+07   2540253E-02  .5710E+02  .1078E+03   .9999817 -.0052389  .0030265
T 3768  1 .4934435E+07   2540191E-02 -.2648E+03  .5499E+02   .9999645 -.0084223  .0003127
T 3769  1 .4929149E+07   2540175E-02  .6986E+02  .9566E+02   .9996837  .0180295  .0175320
T 3770  1 .4938553E+07   2540219E-02 -.1307E+03  .6136E+02   .9998442 -.0136013  .0112540
T 3771  1 .4927744E+07   2540134E-02 -.2552E+03  .2153E+03   .9998713 -.0122409  .0103746
T 3772  1 .4916135E+07   2540116E-02  .1354E+03  .2013E+02   .9997991  .0189264 -.0065937
T 3773  1 .4923912E+07   2540165E-02 -.2787E+03  .2291E+03   .9994532 -.0217614  .0248960
T 3774  1 .4924853E+07   2540253E-02  .1773E+04  .5320E+03   .9925561  .1175523  .0318418
T 3775  1 .4934188E+07   2540177E-02  .2064E+03  .1547E+03   .9999841  .0054628  .0013807
T 3776  1 .4930311E+07   2540110E-02 -.1426E+01  .1130E+03   .9999207 -.0003292  .0125927
T 3777  1 .4905197E+07   2540193E-02  .2570E+02  .1956E+02   .9999126  .0132199  .0002623
T 3778  1 .4957737E+07   2540109E-02 -.7124E+02  .6981E+02   .9999968 -.0013175  .0021789
T 3779  1 .4940762E+07   2540115E-02  .3354E+02  .3912E+02   .9999737  .0031022  .0065582
T 3780  1 .4924185E+07   2540166E-02 -.1657E+03  .2315E+02   .9999844 -.0037614 -.0041340
T 3781  1 .4937105E+07   2540199E-02 -.2296E+02 -.2607E+03   .9995964 -.0005461 -.0284023
T 3782  1 .4923077E+07   2540243E-02 -.7908E+02  .2520E+02   .9999354 -.0092368  .0066253
T 3783  1 .4937031E+07   2540249E-02  .9444E+01  .5962E+02   .9999707  .0025712  .0072094
T 3784  1 .4924853E+07   2540230E-02 -.2825E+02  .1087E+02   .9999845 -.0026757  .0048874
T 3785  1 .4938842E+07   2540066E-02  .4068E+02  .1751E+03   .9998845  .0000844  .0151971
T 3786  1 .4934748E+07   2540237E-02  .2640E+02  .2220E+02   .9999994  .0009511 -.0005293
T 3787  1 .4925284E+07   2540138E-02 -.3733E+02 -.5543E+02   .9998727 -.0039249 -.0154635
T 3788  1 .4913497E+07   2540256E-02 -.2768E+02  .5432E+02   .9998931 -.0073828  .0126178
T 3789  1 .4912440E+07   2540179E-02  .2061E+03 -.4599E+02   .9995862  .0279927 -.0066215
T 3790  1 .4923202E+07   2540134E-02 -.8297E+02  .9077E+02   .9999506  .0029037  .0095032
T 3791  1 .4930903E+07   2540111E-02  .1794E+03  .1086E+03   .9998392  .0166435  .0066802
T 3792  1 .4922933E+07   2540036E-02  .2615E+03 -.6152E+02   .9997714  .0213831 -.0000442
T 3793  1 .4930282E+07   2540068E-02  .3186E+02  .4048E+02   .9999788  .0012683  .0063877
T 3794  1 .4901392E+07   2540168E-02 -.1316E+03  .8577E+02   .9998246 -.0163965  .0090560
T 3795  1 .4918339E+07   2540210E-02  .4621E+02 -.9069E+02   .9999669  .0067095 -.0046115
T 3796  1 .4914557E+07   2540143E-02  .1059E+03 -.1387E+03   .9997029  .0057291 -.0236930
T 3797  1 .4914108E+07   2540201E-02  .6744E+02 -.4496E+02   .9999571  .0081458  .0044085
T 3798  1 .4931446E+07   2540147E-02 -.3355E+03 -.1741E+03   .9997994 -.0177388 -.0093011
T 3799  1 .4915867E+07   2540233E-02  .5901E+02  .4569E+02   .9999402  .0093710  .0056441
T 3800  1 .4916433E+07   2540022E-02  .5851E+02  .2486E+03   .9993135  .0050526  .0367015
T 3801  1 .4941273E+07   2540254E-02 -.8904E+02  .3557E+03   .9995891  .0016147  .0286169
T 3802  1 .4918635E+07   2540177E-02 -.1444E+02  .8808E+02   .9999686 -.0004143  .0079124
T 3803  1 .4904058E+07   2540136E-02  .9709E+02  .3823E+02   .9998430  .0146704  .0099402
T 3804  1 .4905343E+07   2540118E-02 -.5851E+01  .6285E+02   .9999138 -.0032130  .0127305
T 3805  1 .4938553E+07   2540038E-02  .2828E+03  .1881E+03   .9996734  .0187606  .0173554
T 3806  1 .4930241E+07   2540027E-02 -.1487E+02  .5866E+02   .9999189  .0124546  .0026613
T 3807  1 .4907420E+07   2540239E-02 -.3419E+02  .2937E+02   .9999984  .0017187 -.0004986
T 3808  1 .4917307E+07   2540211E-02  .9238E+02  .7964E+02   .9999101  .0107111  .0080617
T 3809  1 .4908503E+07   2540162E-02 -.2014E+03 -.2539E+03   .9995717 -.0091994 -.0277797
T 3810  1 .4927319E+07   2540159E-02  .1123E+03 -.2374E+02   .9999795  .0059786 -.0023072
